"Title"	"Title_Link"	"Duration"	"View"	"Sub"	"Likes"	"Dislikes"	"Date"	"Description"
"260"	"Quest Crew World of Dance 2014 Mix HD"	"/watch?v=gfoT-dtENEs"	346	74439	574	590	7	16174	"Dl link : https://www.mediafire.com/?d7e1113ss8...Mix author : RyanimayThe entire mix is a combination of mash-up sections but here are the elements/songs that make it up !Section 1:Guns N' Roses -- Sweet Child O' MineCan't Hold Us -- MacklemoreShots -- Lil' JonLivin' On A Prayer -- Bon JoviWHO -- TujamoBilly Jean -- Michael JacksonJersey Boys -- Dawn (Go Away)Section 2:  (this section is a preserved Trippy Turtle mash-up, follow him on soundcloud !)Trippy Turtle -- ChardonnaySection 3:My Feelings For You -- AviciiMy Feelings For You (Treasure Fingers Remix) -- Avicii, Treasure FingersMy Feelings For You (Angger Dimas Remix) -- Avicii, Angger DimasSection 4:Ian Carey and Rosette feat. Timbaland and Brasco -- Amnesia (Cazzette Another Sugar Hunt Mix)Track Suit -- JoleethalSection 5:Seven Nation Army -- The White StripesThis City (Original Mix) -- Kita & Reija LeeCan't Hold Us -- MacklemoreChrono's Theme -- Chrono Trigger SoundtrackMy Feelings For You (Angger Dimas Remix) -- Avicii, Angger DimasSection 6:Can't Hold Us -- MacklemoreLivin' On A Prayer -- Bon JoviSound Effects:http://www.freesound.orgProgram Used:Acoustica Mixcraft 6.1"
"261"	"Les Twins - World Of Dance Hawaii/Vegas 2014 - Full Mix (READ DESC)"	"/watch?v=TbnPmlYfQhU"	512	74751	260	712	15	16427	"UPDATE!!!!!!! I CORRECTED A FEW MISTAKESFREE DOWNLOAD: https://www.dropbox.com/s/j9s8v8qxkjw...SOUNDCLOUD: https://soundcloud.com/newtz97/les-tw...DISCLAIMER!: This is only a fan mix by me not officialEnjoy!! :)WODHAWAII Performance: https://www.youtube.com/watch?v=3GNG1...WODVEGAS Performance: https://www.youtube.com/watch?v=4wqXu...TRACKLIST:1. George Michael - Careless Whisper (Hot N*gga Remix)2. Wu-Tang Clan - C.R.E.A.M (DJ Green Lantern Remix)3. Mr. Carmack - Another Intrepidity (Feat. Evil Needle)4. Missy Elliott - Sock It 2 Me (Kaytranda Remix)5. BeyoncÃ© - 7/11"
"262"	"JAJA VANKOVA | World of Dance Live | FRONTROW | Citywalk 2013"	"/watch?v=8xjr3kvU9xc"	166	74216	489821	1713	4	15982	"World of Dance (WOD LIVE) Frontrow Feature : JaJa Vankova of IaMmE Crew at Citywalk 2013#WODFRONTROWFollow:@jajavankovaSupport the movement. Subscribe here.https://www.youtube.com/worldofdanceFollow us on Twitter and like us on Facebook:https://twitter.com/#!/worldofdancehttps://www.facebook.com/worldofdance...For more dance news, tour info, and videos like this, go to:http://www.worldofdance.com/#WODLifestyle - Make sure to pick up the latest World of Dance Merchandise and Apparel now at http://www.worldofdance.com/store"
"263"	"Asia Monet | World of Dance Live | FRONTROW | Citywalk 2014 #WODLIVE '14"	"/watch?v=YpFNSZ0rTZY"	634	74314	489821	596	118	16315	"Asia Monet | World of Dance Live | FRONTROW | Citywalk 2014 #WODLIVE '14 |Dance Videos FIRST at the newhttp://WORLDOFDANCE.COM#worldofdance Like it! Share it!#WODLifestyle -- Make sure to pick up the latest World of Dance Merchandise and Apparel now at http://www.worldofdance.com/storeSupport the movement. Subscribe here.https://www.youtube.com/worldofdanceFollow us on Twitter, Instagram and like us on Facebook:https://twitter.com/worldofdancehttps://instagram.com/worldofdancehttps://www.facebook.com/worldofdance...For more dance news, tour info, and videos like this, go to:http://www.worldofdance.com/"
"264"	"Kaelynn \"Kay Kay\" Harris | World of Dance Las Vegas 2014 #WODVEGAS 2"	"/watch?v=Z5Sbsay0rLQ"	101	74026	489821	865	11	16428	"Dance Videos FIRST at the new http://WORLDOFDANCE.COM #worldofdance Like it! Share it!#WODLifestyle â Make sure to pick up the latest World of Dance Merchandise and Apparel now at http://www.worldofdance.com/storeSupport the movement. Subscribe here. https://www.youtube.com/worldofdanceFollow us on Twitter, Instagram and like us on Facebook:https://twitter.com/worldofdancehttps://instagram.com/worldofdance World of Dance Las Vegas 2014 #WODLVDance Videos FIRST at the new http://WORLDOFDANCE.COM #worldofdance Like it! Share it!#WODLifestyle â Make sure to pick up the latest World of Dance Merchandise and Apparel now at http://www.worldofdance.com/storeSupport the movement. Subscribe here. https://www.youtube.com/worldofdanceFollow us on Twitter, Instagram and like us on Facebook:https://twitter.com/worldofdancehttps://instagram.com/worldofdancehttps://www.facebook.com/worldofdanceâ¦For more dance news, tour info, and videos like this, go to: http://www.worldofdance.com"
"265"	"THREE-23 | FRONTROW | World of Dance San Diego #WODSD"	"/watch?v=m-deqfdV_GQ"	385	72864	489821	1141	7	16378	"World Of Dance San Diego 2014Dance Videos FIRST at the new http://WORLDOFDANCE.COM #worldofdance Like it! Share it!#WODLifestyle â Make sure to pick up the latest World of Dance Merchandise and Apparel now at http://www.worldofdance.com/storeSupport the movement. http://worldofdance.comFollow us on Twitter, Instagram and like us on Facebook: https://twitter.com/worldofdance https://instagram.com/worldofdance https://www.facebook.com/worldofdanceâ¦For more dance news, tour info, and videos like this, go to: http://www.worldofdance.com/"
"266"	"The Art of Teknique @ World of Dance Bayarea 2010"	"/watch?v=cAA9h-taMyY"	620	72284	24789	321	2	14927	"The Art of Teknique at World of Dance San Francisco in Vallejo. November 13, 2010. Gavin 9, Kris 9 and Kida 8 takes it home for Sacramento in the youth division.  Enjoy =-)www.facebook.com/theartof tekniquetheartofteknique916@gmail.com"
"267"	"Jabbawockeez Mus.i.c World of Dance MGM Grand"	"/watch?v=iRteKwNaTE4"	63	71134	489821	145	1	14734	"This video is to help promote the Jabbawockeez new show in Las Vegas @ the MGM Grand. It will be showing from May 7-26, 2010#WODLife - Make sure to pick up the latest World of Dance Merchandise and Apparel now at http://www.worldofdance.com/store"
"268"	"Laurent (Les Twins) vs Tweet Boogie - World Of Dance NYC 05.28.2011"	"/watch?v=uf3a0KCDLzE"	70	71201	236	268	7	15351	"*video is not mine*"
"269"	"Elecoldxhot | FRONTROW | World of Dance #WODBay '14"	"/watch?v=SxI_P6haANw"	144	71176	489821	1322	12	16304	"Elecoldxhot | FRONTROW | World of Dance #WODBay '14 Dance Videos FIRST at the newhttp://WORLDOFDANCE.COM#worldofdance Like it! Share it!#WODLifestyle -- Make sure to pick up the latest World of Dance Merchandise and Apparel now at http://www.worldofdance.com/storeSupport the movement. Subscribe here.https://www.youtube.com/worldofdanceFollow us on Twitter, Instagram and like us on Facebook:https://twitter.com/worldofdancehttps://instagram.com/worldofdancehttps://www.facebook.com/worldofdance...For more dance news, tour info, and videos like this, go to:http://www.worldofdance.com/"
"270"	"Showdown Throwdown Finals | FRONTROW by SIMPLE Mobile | World of Dance Boston 2014 #WODBOS"	"/watch?v=yqDHLt5PdoU"	563	70909	489821	403	7	16381	"World of Dance Boston 2014Dance Videos FIRST at the new http://WORLDOFDANCE.COM #worldofdance Like it! Share it!#WODLifestyle â Make sure to pick up the latest World of Dance Merchandise and Apparel now at http://www.worldofdance.com/storeSupport the movement. Subscribe here. https://www.youtube.com/worldofdanceFollow us on Twitter, Instagram and like us on Facebook: https://twitter.com/worldofdance https://instagram.com/worldofdance https://www.facebook.com/worldofdanceâ¦For more dance news, tour info, and videos like this, go to: http://www.worldofdance.com"
"271"	"World of Dance Tour 2008 - Soreal (FULL)"	"/watch?v=V1H38IwrSvk"	331	69329	667	158	9	13957	"Pomona Fairplex, CA"
"272"	"A World of Dance in Philadelphia: Voloshky Ukrainian Dance Ensemble"	"/watch?v=VH0DYT1jvvo"	306	69468	1660	139	8	15280	"Voloshky represents Ukrainian culture through dance by combining Ukrainian and American esthetics, drawing upon classical, contemporary and folkloric styles to create powerful trans-cultural programs that cross-pollinate diverse audiences."
"273"	"Chapkis Dance Family 1st Place | FRONTROW | World of Dance #WODBay '14"	"/watch?v=7Un_-5pdUfY"	263	69279	489821	1103	8	16311	"Chapkis Dance Family 1st Place | FRONTROW | World of Dance #WODBay '14Dance Videos FIRST at the newhttp://WORLDOFDANCE.COM#worldofdance Like it! Share it!#WODLifestyle -- Make sure to pick up the latest World of Dance Merchandise and Apparel now at http://www.worldofdance.com/storeSupport the movement. Subscribe here.https://www.youtube.com/worldofdanceFollow us on Twitter, Instagram and like us on Facebook:https://twitter.com/worldofdancehttps://instagram.com/worldofdancehttps://www.facebook.com/worldofdance...For more dance news, tour info, and videos like this, go to:http://www.worldofdance.com/"
"274"	"Mos Wanted Crew | World Of Dance Dallas 2013 | Industry Performance"	"/watch?v=2aUcYC_DOwg"	578	68989	489821	756	12	15819	"Mos Wanted Crew | World Of Dance Dallas 2013 | Industry PerformanceSupport the movement. Subscribe here.https://www.youtube.com/worldofdancetourFollow us on Twitter and like us on Facebook:https://twitter.com/#!/worldofdancehttps://www.facebook.com/worldofdance...For more dance news, tour info, and videos like this, go to:http://www.worldofdance.com/"
"275"	"Scott Forsyth | FRONTROW by SIMPLE Mobile | World of Dance Boston 2014 #WODBOS"	"/watch?v=SxVlQXPnluQ"	118	69175	489821	1068	15	16380	"World of Dance FRONTROW presented by SIMPLE MobileChange Your SIM, Change your GAME at http://SIMPLEmobile.comDance Videos FIRST at the new http://WORLDOFDANCE.COM #worldofdance Like it! Share it!#WODLifestyle â Make sure to pick up the latest World of Dance Merchandise and Apparel now at http://www.worldofdance.com/storeSupport the movement. Subscribe here. https://www.youtube.com/worldofdanceFollow us on Twitter, Instagram and like us on Facebook: https://twitter.com/worldofdance https://instagram.com/worldofdance https://www.facebook.com/worldofdanceâ¦For more dance news, tour info, and videos like this, go to: http://www.worldofdance.com World of Dance Boston 2014Dance Videos FIRST at the new http://WORLDOFDANCE.COM #worldofdance Like it! Share it!#WODLifestyle â Make sure to pick up the latest World of Dance Merchandise and Apparel now at http://www.worldofdance.com/storeSupport the movement. Subscribe here. https://www.youtube.com/worldofdanceFollow us on Twitter, Instagram and like us on Facebook: https://twitter.com/worldofdance https://instagram.com/worldofdance https://www.facebook.com/worldofdanceâ¦For more dance news, tour info, and videos like this, go to: http://www.worldofdance.com"
"276"	"The Poreotix at World of Dance, Taylor Swift performance"	"/watch?v=RWlS-CAmgmg"	100	68705	27	119	2	14523	"Poreotics before they were apart of America's Best Dance Crew!The first time poreotics showcased this dance in the Bay Area."
"277"	"THE ROOKIES | World of Dance | FRONTROW | #WODLA"	"/watch?v=0qUdw8WCVsw"	319	68334	489821	1479	10	15805	"For the first time in the US, \"THE ROOKIES\" (France) come up with a new vision of Hip Hop interpretation.Soundtrack Poison - Bel Biv DevoeFeuervogel - Solomon & StimmingStrange - Apollo G'eezeBroken Toy - FlakoSupport THE ROOKIES. Subscribe herehttps://www.youtube.com/TheRookiesWorldSupport the movement. Subscribe here.https://www.youtube.com/worldofdancetourFollow us on Twitter and like us on Facebook:https://twitter.com/#!/worldofdancehttps://www.facebook.com/worldofdance...For more dance news, tour info, and videos like this, go to:http://www.worldofdance.com/"
"278"	"World of Dance LA 2012: Verizon Wireless Celebrity Meet and Greet"	"/watch?v=HkvyS4Dai38"	106	67968	489821	319	6	15449	"World of Dance present the Verizon Wireless Celebrity Meet and Greet. Just one of the many amazing experiences that you can have at the World of Dance. Here's your chance to meet and get a limited edition autographed Verizon Wireless poster with todays hottest dancers in the scene.Stay tuned for all of our amazing news by going to http://www.worldofdance.com/ for the latest on our mobile app, website, merchandise, and tour.Support the movement. Subscribe here.www.youtube.com/worldofdancetourFollow us on Twitter and like us on Facebook:https://twitter.com/#!/worldofdancehttps://www.facebook.com/worldofdance...For more videos like this go to:http://www.worldofdance.com/#WODLife - Make sure to pick up the latest World of Dance Merchandise and Apparel now at http://www.worldofdance.com/stor"
"279"	"The jabbawockeez takeover the stage @ (World Of Dance Bay Area 2015)"	"/watch?v=v_K6EhgEIVc"	620	68228	145	240	11	16367	"The jabbawockeez takeover the stage @ The Solano County Fair Grounds, Vallejo California (World Of Dance Bay Area 2014)Video Production/Editing By VisionShotFilmsMusic Production By: Nick NgoNow Playing - Jabbawockeez presents \"PRiSM\" at Luxor Hotel & Casino in Las Vegas, NV. For ticket information call 702.262.4400 or visit http://www.jbwkz.comSubscribe for more jbwkz videos !"
"280"	"Gravy Babies | World of Dance LA 2013 | Youth Division Champions"	"/watch?v=tjcNhXThCpg"	372	67392	489821	904	13	15803	"Gravy Babies | World of Dance 2013 (L.A)Support the movement. Subscribe here.https://www.youtube.com/worldofdancetourFollow us on Twitter and like us on Facebook:https://twitter.com/#!/worldofdancehttps://www.facebook.com/worldofdance...For more dance news, tour info, and videos like this, go to:http://www.worldofdance.com/#WODLife - Make sure to pick up the latest World of Dance Merchandise and Apparel now at http://www.worldofdance.com/stor"
"281"	"3-23 Area Kidz | World of Dance Live | FRONTROW | Citywalk 2014 #WODLIVE '14"	"/watch?v=GeV7OXczJE0"	396	67475	489821	784	15	16315	"3-23 Area Kidz | World of Dance Live | FRONTROW | Citywalk 2014 #WODLIVE '14 Dance Videos FIRST at the newhttp://WORLDOFDANCE.COM#worldofdance Like it! Share it!#WODLifestyle -- Make sure to pick up the latest World of Dance Merchandise and Apparel now at http://www.worldofdance.com/storeSupport the movement. Subscribe here.https://www.youtube.com/worldofdanceFollow us on Twitter, Instagram and like us on Facebook:https://twitter.com/worldofdancehttps://instagram.com/worldofdancehttps://www.facebook.com/worldofdance...For more dance news, tour info, and videos like this, go to:http://www.worldofdance.com/"
"282"	"Kat Deluna - drop it low LIVE  | World Of Dance New York 2011 | Sharp Edge Events"	"/watch?v=05Ryj7F5A98"	92	67110	4857	94	12	15136	"Filmed and Edited by: Joseph Rivera (@directorjosephr)Â© Sharp Edge Productions 2011Leaders in Music Video and Creative Productionhttp://www.SharpEdgeProductions.comhttp://www.DirectorJosephRivera.com"
"283"	"Jabbawockeez HD  World of Dance 2010 Pomona CA"	"/watch?v=y9q17_8_BJU"	768	66859	489821	297	14	15082	""
"284"	"World of Dance Dallas 2012: Mike Song"	"/watch?v=eHw4fSGPwr4"	251	66664	489821	1057	5	15462	"Stay tuned for all of our amazing news by going to http://www.worldofdance.com/ for the latest on our mobile app, website, merchandise, and tour.Support the movement. Subscribe here.www.youtube.com/worldofdancetourFollow us on Twitter and like us on Facebook:https://twitter.com/#!/worldofdancehttps://www.facebook.com/worldofdance...For more videos like this go to:http://www.worldofdance.com/#WODLife - Make sure to pick up the latest World of Dance Merchandise and Apparel now at http://www.worldofdance.com/stor"
"285"	"JabbaWockeeZ - World of Dance 2008"	"/watch?v=8i4d7qLvEGw"	350	66304	18	30	4	13996	"they tiiiight!sorry for the all the moving and speakers and people in the way; i was right in front.**i uploaded this kinda late haha."
"286"	"Poreotics World of Dance Hawaii Performance 2010 | Produced by Myron Marten & 21XL"	"/watch?v=pkvVdojMDjY"	675	65892	99208	531	7	14964	"Poreotics World of Dance Hawaii Performance 2010 | Produced by Myron Marten & 21XL.. The event was held at the Blaisdell Center in Honolulu, Hawaii on Saturday, December 11, 2010.Hosted by TK Nguyen, Charles Nguyen and Myron Marten. The event was held at the Blaisdell Center in Honolulu, Hawaii.This event is the first time the World of Dance Tour made a stop in Hawaii with its inaugural show. Featuring dance crew competitions, bboy competitions and exhibition teams. Plus urban street wear.Featured dance crew competitors included Foundation Dance Team, F.O.B., Knetx Studio 808, 24-7 Teens, Boggiedown Productions, Hype Juniors, 24-7 Danceforce, Hype, UH Rainbow Warrior DAncers, Pas De Deux Hawaii, 808 Street Company.,Exhibiting crews included Mischief Makers, Hype 5-0, T2P, KM Legacy, Future Funk Poroetics along with judges Belle Abuyo, Jun Quemado, Brian Puspos, D--Trix Sandoval, CJ Edwards and Arnel Calvario.Interview coverage by Pacific Rim Video's @abbieisidro and @modelsaintjohnVideo Produced by @petergonzagaVideography by @chrissofreshCheck out our photo gallery coming soon by Sthanlee B. Mirador @sthanlee at http://pacificrimphotopress.com or http://worldofdancetour.com"
